dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
CIFAR10,sketch,32,32,500.0,DenseNet201,1,15,49,234.05522084236145,0.1001
CIFAR10,sketch,32,32,500.0,DenseNet201,2,17,98,100.13789224624634,0.1218
CIFAR10,sketch,32,32,500.0,DenseNet201,3,18,147,90.47746396064758,0.1398
CIFAR10,sketch,32,32,500.0,DenseNet201,4,18,196,81.90657901763916,0.1307
CIFAR10,sketch,32,32,500.0,DenseNet201,5,18,245,81.87623047828674,0.1055
CIFAR10,sketch,32,32,500.0,DenseNet201,6,19,294,90.63567662239075,0.1022
CIFAR10,sketch,32,32,500.0,DenseNet201,7,19,343,81.54743790626526,0.1927
CIFAR10,sketch,32,32,500.0,DenseNet201,8,19,392,81.73563885688782,0.2057
CIFAR10,sketch,32,32,500.0,DenseNet201,9,19,441,81.37220931053162,0.2129
CIFAR10,sketch,32,32,500.0,DenseNet201,10,19,490,82.04029655456543,0.219
CIFAR10,sketch,32,32,500.0,DenseNet201,11,19,539,81.55904293060303,0.2328
CIFAR10,sketch,32,32,500.0,DenseNet201,12,19,588,81.67839860916138,0.2294
CIFAR10,sketch,32,32,500.0,DenseNet201,13,19,637,81.45606136322021,0.221
CIFAR10,sketch,32,32,500.0,DenseNet201,14,19,686,81.63025617599487,0.2352
CIFAR10,sketch,32,32,500.0,DenseNet201,15,19,735,81.51130199432373,0.2242
CIFAR10,sketch,32,32,500.0,DenseNet201,16,19,784,81.5990800857544,0.2155
CIFAR10,sketch,32,32,500.0,DenseNet201,17,19,833,81.15674304962158,0.1942
CIFAR10,sketch,32,32,500.0,DenseNet201,18,19,882,81.3150520324707,0.2137
CIFAR10,sketch,32,32,500.0,DenseNet201,19,19,931,81.55547571182251,0.2028
CIFAR10,sketch,32,32,500.0,DenseNet201,20,19,980,81.71533584594727,0.2005
CIFAR10,sketch,32,32,500.0,DenseNet201,21,19,1029,81.68577599525452,0.2077
CIFAR10,sketch,32,32,500.0,DenseNet201,22,20,1078,90.66196966171265,0.2598
CIFAR10,sketch,32,32,500.0,DenseNet201,23,20,1127,81.72726941108704,0.3048
CIFAR10,sketch,32,32,500.0,DenseNet201,24,20,1176,81.75531697273254,0.3591
CIFAR10,sketch,32,32,500.0,DenseNet201,25,20,1225,81.49880814552307,0.3674
CIFAR10,sketch,32,32,500.0,DenseNet201,26,20,1274,81.79788517951965,0.4002
CIFAR10,sketch,32,32,500.0,DenseNet201,27,20,1323,81.5182523727417,0.3997
CIFAR10,sketch,32,32,500.0,DenseNet201,28,20,1372,81.3332142829895,0.4159
CIFAR10,sketch,32,32,500.0,DenseNet201,29,20,1421,81.52807402610779,0.425
CIFAR10,sketch,32,32,500.0,DenseNet201,30,20,1470,81.50775623321533,0.4227
CIFAR10,sketch,32,32,500.0,DenseNet201,31,20,1519,81.5303943157196,0.4319
CIFAR10,sketch,32,32,500.0,DenseNet201,32,20,1568,81.396968126297,0.4292
CIFAR10,sketch,32,32,500.0,DenseNet201,33,21,1617,90.37252736091614,0.4908
CIFAR10,sketch,32,32,500.0,DenseNet201,34,21,1666,81.89820408821106,0.5084
CIFAR10,sketch,32,32,500.0,DenseNet201,35,21,1715,81.88810276985168,0.5267
CIFAR10,sketch,32,32,500.0,DenseNet201,36,21,1764,81.7128038406372,0.5412
CIFAR10,sketch,32,32,500.0,DenseNet201,37,21,1813,81.51102614402771,0.5381
CIFAR10,sketch,32,32,500.0,DenseNet201,38,21,1862,81.6507568359375,0.5276
CIFAR10,sketch,32,32,500.0,DenseNet201,39,21,1911,81.48330736160278,0.5266
CIFAR10,sketch,32,32,500.0,DenseNet201,40,22,1960,90.3924617767334,0.5493
CIFAR10,sketch,32,32,500.0,DenseNet201,41,22,2009,81.47025918960571,0.5812
CIFAR10,sketch,32,32,500.0,DenseNet201,42,22,2058,81.42177200317383,0.5818
CIFAR10,sketch,32,32,500.0,DenseNet201,43,22,2107,80.99859046936035,0.5938
CIFAR10,sketch,32,32,500.0,DenseNet201,44,22,2156,81.96021747589111,0.595
CIFAR10,sketch,32,32,500.0,DenseNet201,45,23,2205,90.46097493171692,0.6077
CIFAR10,sketch,32,32,500.0,DenseNet201,46,23,2254,81.2116367816925,0.6087
CIFAR10,sketch,32,32,500.0,DenseNet201,47,23,2303,81.35973286628723,0.6223
CIFAR10,sketch,32,32,500.0,DenseNet201,48,23,2352,81.3320996761322,0.6233
CIFAR10,sketch,32,32,500.0,DenseNet201,49,23,2401,81.22696995735168,0.6355
CIFAR10,sketch,32,32,500.0,DenseNet201,50,24,2450,90.24726366996765,0.615
CIFAR10,sketch,32,32,500.0,DenseNet201,51,24,2499,81.60203838348389,0.6464
CIFAR10,sketch,32,32,500.0,DenseNet201,52,24,2548,81.5958411693573,0.6462
CIFAR10,sketch,32,32,500.0,DenseNet201,53,24,2597,81.88390231132507,0.6473
CIFAR10,sketch,32,32,500.0,DenseNet201,54,24,2646,81.55573868751526,0.6513
CIFAR10,sketch,32,32,500.0,DenseNet201,55,25,2695,90.43078517913818,0.6597
CIFAR10,sketch,32,32,500.0,DenseNet201,56,25,2744,81.42835712432861,0.6706
CIFAR10,sketch,32,32,500.0,DenseNet201,57,25,2793,81.27163481712341,0.6641
CIFAR10,sketch,32,32,500.0,DenseNet201,58,25,2842,81.5047435760498,0.6729
CIFAR10,sketch,32,32,500.0,DenseNet201,59,26,2891,90.659588098526,0.676
CIFAR10,sketch,32,32,500.0,DenseNet201,60,26,2940,81.49401021003723,0.6813
CIFAR10,sketch,32,32,500.0,DenseNet201,61,26,2989,81.3127875328064,0.6786
CIFAR10,sketch,32,32,500.0,DenseNet201,62,27,3038,90.49241971969604,0.6819
CIFAR10,sketch,32,32,500.0,DenseNet201,63,27,3087,81.72006487846375,0.6933
CIFAR10,sketch,32,32,500.0,DenseNet201,64,27,3136,81.20888018608093,0.691
CIFAR10,sketch,32,32,500.0,DenseNet201,65,27,3185,81.82002401351929,0.6865
CIFAR10,sketch,32,32,500.0,DenseNet201,66,28,3234,90.32383322715759,0.6967
CIFAR10,sketch,32,32,500.0,DenseNet201,67,28,3283,81.31663250923157,0.7033
CIFAR10,sketch,32,32,500.0,DenseNet201,68,28,3332,81.24312043190002,0.7069
CIFAR10,sketch,32,32,500.0,DenseNet201,69,29,3381,90.44765281677246,0.7056
CIFAR10,sketch,32,32,500.0,DenseNet201,70,29,3430,81.53750276565552,0.7142
