dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
MNIST,linear,20,32,25.0,AdvancedCNN,1,5,94,13.69599437713623,0.9404
MNIST,linear,20,32,25.0,AdvancedCNN,2,7,188,9.300928354263306,0.9799
MNIST,linear,20,32,25.0,AdvancedCNN,3,10,282,9.678345680236816,0.9873
MNIST,linear,20,32,25.0,AdvancedCNN,4,12,376,9.29317593574524,0.9893
MNIST,linear,20,32,25.0,AdvancedCNN,5,14,470,9.322311878204346,0.9916
MNIST,linear,20,32,25.0,AdvancedCNN,6,16,564,9.307555437088013,0.9924
MNIST,linear,20,32,25.0,AdvancedCNN,7,18,658,9.314963102340698,0.9928
MNIST,linear,20,32,25.0,AdvancedCNN,8,20,752,9.330138683319092,0.9931
MNIST,linear,20,32,25.0,AdvancedCNN,9,22,846,9.302402257919312,0.9937
MNIST,linear,20,32,25.0,AdvancedCNN,10,24,940,9.269546747207642,0.9941
MNIST,linear,20,32,25.0,AdvancedCNN,11,26,1034,9.34720253944397,0.9949
MNIST,linear,20,32,25.0,AdvancedCNN,12,28,1128,9.284183740615845,0.9947
MNIST,linear,20,32,25.0,AdvancedCNN,13,30,1222,9.272540092468262,0.9952
MNIST,linear,20,32,25.0,AdvancedCNN,14,32,1316,9.280115842819214,0.9949
MNIST,linear,20,32,25.0,AdvancedCNN,15,35,1410,9.608431100845337,0.9947
MNIST,linear,20,32,25.0,AdvancedCNN,16,37,1504,9.298285961151123,0.9954
MNIST,linear,20,32,25.0,AdvancedCNN,17,39,1598,9.321527004241943,0.9954
MNIST,linear,20,32,25.0,AdvancedCNN,18,41,1692,9.351058721542358,0.9953
MNIST,linear,20,32,25.0,AdvancedCNN,19,43,1786,9.321712255477905,0.9954
MNIST,linear,20,32,25.0,AdvancedCNN,20,45,1880,9.38501787185669,0.9952
MNIST,linear,20,32,25.0,AdvancedCNN,21,47,1974,9.27320122718811,0.9953
MNIST,linear,20,32,25.0,AdvancedCNN,22,49,2068,9.257630586624146,0.9955
MNIST,linear,20,32,25.0,AdvancedCNN,23,51,2162,9.284238576889038,0.9958
MNIST,linear,20,32,25.0,AdvancedCNN,24,53,2256,9.277415990829468,0.9961
MNIST,linear,20,32,25.0,AdvancedCNN,25,55,2350,9.386836767196655,0.9953
MNIST,linear,20,32,25.0,AdvancedCNN,26,57,2444,9.302042245864868,0.9958
MNIST,linear,20,32,25.0,AdvancedCNN,27,59,2538,9.360454797744751,0.9959
MNIST,linear,20,32,25.0,AdvancedCNN,28,61,2632,9.295350790023804,0.9956
MNIST,linear,20,32,25.0,AdvancedCNN,29,63,2726,9.420372009277344,0.9955
MNIST,linear,20,32,25.0,AdvancedCNN,30,65,2820,9.345333099365234,0.996
MNIST,linear,20,32,25.0,AdvancedCNN,31,68,2914,9.577969312667847,0.9959
MNIST,linear,20,32,25.0,AdvancedCNN,32,70,3008,9.28339147567749,0.9955
MNIST,linear,20,32,25.0,AdvancedCNN,33,72,3102,9.293449878692627,0.9954
MNIST,linear,20,32,25.0,AdvancedCNN,34,74,3196,9.238024473190308,0.9947
MNIST,linear,20,32,25.0,AdvancedCNN,35,76,3290,9.278607606887817,0.9958
MNIST,linear,20,32,25.0,AdvancedCNN,36,78,3384,9.22929048538208,0.996
MNIST,linear,20,32,25.0,AdvancedCNN,37,80,3478,9.33066701889038,0.9955
MNIST,linear,20,32,25.0,AdvancedCNN,38,82,3572,9.300275087356567,0.9953
MNIST,linear,20,32,25.0,AdvancedCNN,39,85,3666,9.59839653968811,0.9958
MNIST,linear,20,32,25.0,AdvancedCNN,40,87,3760,9.39567756652832,0.9956
MNIST,linear,20,32,25.0,AdvancedCNN,41,89,3854,9.27550983428955,0.9959
MNIST,linear,20,32,25.0,AdvancedCNN,42,91,3948,9.286410570144653,0.9958
MNIST,linear,20,32,25.0,AdvancedCNN,43,93,4042,9.309107065200806,0.9956
MNIST,linear,20,32,25.0,AdvancedCNN,44,94,4136,8.971844911575317,0.9955
MNIST,linear,20,32,25.0,AdvancedCNN,45,97,4230,9.670746803283691,0.9955
MNIST,linear,20,32,25.0,AdvancedCNN,46,99,4324,9.36079478263855,0.996
MNIST,linear,20,32,25.0,AdvancedCNN,47,101,4418,9.348916053771973,0.9957
MNIST,linear,20,32,25.0,AdvancedCNN,48,103,4512,9.275201559066772,0.9951
MNIST,linear,20,32,25.0,AdvancedCNN,49,105,4606,9.272531747817993,0.9963
MNIST,linear,20,32,25.0,AdvancedCNN,50,107,4700,9.288693904876709,0.9959
MNIST,linear,20,32,25.0,AdvancedCNN,51,110,4794,9.638091087341309,0.996
