dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
MNIST,linear,24,32,1.0,LeNet-5,1,4,79,10.173145055770874,0.8969
MNIST,linear,24,32,1.0,LeNet-5,2,6,158,6.876178741455078,0.9163
MNIST,linear,24,32,1.0,LeNet-5,3,7,237,6.807694673538208,0.9314
MNIST,linear,24,32,1.0,LeNet-5,4,9,316,6.822723388671875,0.9413
MNIST,linear,24,32,1.0,LeNet-5,5,10,395,6.844203948974609,0.9484
MNIST,linear,24,32,1.0,LeNet-5,6,12,474,6.936133146286011,0.957
MNIST,linear,24,32,1.0,LeNet-5,7,14,553,6.856645822525024,0.9616
MNIST,linear,24,32,1.0,LeNet-5,8,15,632,6.779754877090454,0.9644
MNIST,linear,24,32,1.0,LeNet-5,9,17,711,6.786653757095337,0.9668
MNIST,linear,24,32,1.0,LeNet-5,10,19,790,6.927065372467041,0.9704
MNIST,linear,24,32,1.0,LeNet-5,11,21,869,6.919394016265869,0.9708
MNIST,linear,24,32,1.0,LeNet-5,12,22,948,6.76728081703186,0.9734
MNIST,linear,24,32,1.0,LeNet-5,13,24,1027,6.865917921066284,0.9741
MNIST,linear,24,32,1.0,LeNet-5,14,26,1106,6.8350818157196045,0.977
MNIST,linear,24,32,1.0,LeNet-5,15,28,1185,6.922635316848755,0.9778
MNIST,linear,24,32,1.0,LeNet-5,16,30,1264,6.876521825790405,0.9791
MNIST,linear,24,32,1.0,LeNet-5,17,31,1343,6.714970588684082,0.9796
MNIST,linear,24,32,1.0,LeNet-5,18,33,1422,6.92592453956604,0.9803
MNIST,linear,24,32,1.0,LeNet-5,19,35,1501,6.836965322494507,0.9804
MNIST,linear,24,32,1.0,LeNet-5,20,37,1580,6.787927150726318,0.9814
MNIST,linear,24,32,1.0,LeNet-5,21,39,1659,6.998565435409546,0.9829
MNIST,linear,24,32,1.0,LeNet-5,22,40,1738,6.766872406005859,0.9822
MNIST,linear,24,32,1.0,LeNet-5,23,42,1817,7.039408206939697,0.9832
MNIST,linear,24,32,1.0,LeNet-5,24,44,1896,6.897873640060425,0.9839
MNIST,linear,24,32,1.0,LeNet-5,25,46,1975,6.846651077270508,0.9841
MNIST,linear,24,32,1.0,LeNet-5,26,47,2054,6.777892827987671,0.9843
MNIST,linear,24,32,1.0,LeNet-5,27,49,2133,6.856799840927124,0.9839
MNIST,linear,24,32,1.0,LeNet-5,28,51,2212,6.867790937423706,0.9846
MNIST,linear,24,32,1.0,LeNet-5,29,53,2291,6.83224630355835,0.9852
MNIST,linear,24,32,1.0,LeNet-5,30,54,2370,6.763792514801025,0.9848
MNIST,linear,24,32,1.0,LeNet-5,31,56,2449,6.876554250717163,0.9857
MNIST,linear,24,32,1.0,LeNet-5,32,58,2528,6.874225854873657,0.9863
MNIST,linear,24,32,1.0,LeNet-5,33,60,2607,6.864699125289917,0.9857
MNIST,linear,24,32,1.0,LeNet-5,34,62,2686,6.844852924346924,0.9859
MNIST,linear,24,32,1.0,LeNet-5,35,63,2765,6.815458059310913,0.9857
MNIST,linear,24,32,1.0,LeNet-5,36,65,2844,6.906709432601929,0.9864
MNIST,linear,24,32,1.0,LeNet-5,37,67,2923,6.916447639465332,0.9864
MNIST,linear,24,32,1.0,LeNet-5,38,69,3002,6.8182213306427,0.9866
MNIST,linear,24,32,1.0,LeNet-5,39,70,3081,6.674524784088135,0.9873
MNIST,linear,24,32,1.0,LeNet-5,40,72,3160,6.838780403137207,0.9874
MNIST,linear,24,32,1.0,LeNet-5,41,74,3239,6.97071099281311,0.9867
MNIST,linear,24,32,1.0,LeNet-5,42,76,3318,6.848050594329834,0.9874
MNIST,linear,24,32,1.0,LeNet-5,43,77,3397,6.7772743701934814,0.9867
MNIST,linear,24,32,1.0,LeNet-5,44,79,3476,7.00291895866394,0.9875
MNIST,linear,24,32,1.0,LeNet-5,45,81,3555,6.878017902374268,0.9873
MNIST,linear,24,32,1.0,LeNet-5,46,83,3634,6.866991281509399,0.9865
MNIST,linear,24,32,1.0,LeNet-5,47,84,3713,6.857418775558472,0.9867
MNIST,linear,24,32,1.0,LeNet-5,48,86,3792,6.995086669921875,0.9879
MNIST,linear,24,32,1.0,LeNet-5,49,88,3871,6.905624866485596,0.9879
MNIST,linear,24,32,1.0,LeNet-5,50,89,3950,6.831009387969971,0.9883
MNIST,linear,24,32,1.0,LeNet-5,51,91,4029,6.968663215637207,0.9871
