dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
MNIST,naive,24,32,1.0,LeNet-5,1,6,79,8.737346887588501,0.8991
MNIST,naive,24,32,1.0,LeNet-5,2,9,158,6.073716878890991,0.9196
MNIST,naive,24,32,1.0,LeNet-5,3,11,237,5.97550368309021,0.9323
MNIST,naive,24,32,1.0,LeNet-5,4,13,316,5.95243501663208,0.9399
MNIST,naive,24,32,1.0,LeNet-5,5,15,395,5.930310010910034,0.9462
MNIST,naive,24,32,1.0,LeNet-5,6,17,474,5.91456151008606,0.9522
MNIST,naive,24,32,1.0,LeNet-5,7,18,553,5.806834697723389,0.9573
MNIST,naive,24,32,1.0,LeNet-5,8,20,632,5.922465801239014,0.9615
MNIST,naive,24,32,1.0,LeNet-5,9,22,711,5.944795370101929,0.9652
MNIST,naive,24,32,1.0,LeNet-5,10,24,790,5.891974925994873,0.966
MNIST,naive,24,32,1.0,LeNet-5,11,25,869,5.804150581359863,0.9691
MNIST,naive,24,32,1.0,LeNet-5,12,27,948,5.94550895690918,0.9708
MNIST,naive,24,32,1.0,LeNet-5,13,29,1027,5.954898834228516,0.9717
MNIST,naive,24,32,1.0,LeNet-5,14,31,1106,5.955355405807495,0.9735
MNIST,naive,24,32,1.0,LeNet-5,15,32,1185,5.825042724609375,0.9741
MNIST,naive,24,32,1.0,LeNet-5,16,34,1264,5.921831846237183,0.9757
MNIST,naive,24,32,1.0,LeNet-5,17,36,1343,5.922763109207153,0.9773
MNIST,naive,24,32,1.0,LeNet-5,18,38,1422,5.931030988693237,0.9781
MNIST,naive,24,32,1.0,LeNet-5,19,39,1501,5.7860047817230225,0.9784
MNIST,naive,24,32,1.0,LeNet-5,20,41,1580,5.95619535446167,0.9792
MNIST,naive,24,32,1.0,LeNet-5,21,43,1659,5.904356479644775,0.9798
MNIST,naive,24,32,1.0,LeNet-5,22,45,1738,5.944591522216797,0.9795
MNIST,naive,24,32,1.0,LeNet-5,23,46,1817,5.995326042175293,0.9805
MNIST,naive,24,32,1.0,LeNet-5,24,48,1896,5.92340087890625,0.9807
MNIST,naive,24,32,1.0,LeNet-5,25,50,1975,5.954323053359985,0.9808
MNIST,naive,24,32,1.0,LeNet-5,26,52,2054,5.9942615032196045,0.9821
MNIST,naive,24,32,1.0,LeNet-5,27,53,2133,5.77482008934021,0.9816
MNIST,naive,24,32,1.0,LeNet-5,28,55,2212,5.943743705749512,0.9818
MNIST,naive,24,32,1.0,LeNet-5,29,57,2291,5.96338415145874,0.982
MNIST,naive,24,32,1.0,LeNet-5,30,58,2370,5.775553941726685,0.9835
MNIST,naive,24,32,1.0,LeNet-5,31,60,2449,5.932971000671387,0.9834
MNIST,naive,24,32,1.0,LeNet-5,32,62,2528,5.991191387176514,0.9827
MNIST,naive,24,32,1.0,LeNet-5,33,64,2607,5.92091703414917,0.9838
MNIST,naive,24,32,1.0,LeNet-5,34,65,2686,5.793616771697998,0.984
MNIST,naive,24,32,1.0,LeNet-5,35,67,2765,5.974027633666992,0.9842
MNIST,naive,24,32,1.0,LeNet-5,36,69,2844,6.211727857589722,0.9841
MNIST,naive,24,32,1.0,LeNet-5,37,70,2923,5.8120996952056885,0.9852
MNIST,naive,24,32,1.0,LeNet-5,38,72,3002,5.968917608261108,0.9853
MNIST,naive,24,32,1.0,LeNet-5,39,74,3081,5.933559417724609,0.9855
MNIST,naive,24,32,1.0,LeNet-5,40,76,3160,5.921947002410889,0.9858
MNIST,naive,24,32,1.0,LeNet-5,41,77,3239,5.765931129455566,0.986
MNIST,naive,24,32,1.0,LeNet-5,42,79,3318,6.035787105560303,0.9853
MNIST,naive,24,32,1.0,LeNet-5,43,81,3397,5.905572891235352,0.9861
MNIST,naive,24,32,1.0,LeNet-5,44,82,3476,5.775551795959473,0.9864
MNIST,naive,24,32,1.0,LeNet-5,45,84,3555,5.960287570953369,0.9862
MNIST,naive,24,32,1.0,LeNet-5,46,86,3634,5.923481464385986,0.9874
MNIST,naive,24,32,1.0,LeNet-5,47,87,3713,5.808640718460083,0.9867
MNIST,naive,24,32,1.0,LeNet-5,48,89,3792,5.982030868530273,0.9864
MNIST,naive,24,32,1.0,LeNet-5,49,91,3871,5.922367572784424,0.987
MNIST,naive,24,32,1.0,LeNet-5,50,92,3950,5.785862445831299,0.9872
MNIST,naive,24,32,1.0,LeNet-5,51,94,4029,5.924800157546997,0.9869
