dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
MNIST,linear,20,32,1.0,LeNet-5,1,4,94,10.195947408676147,0.8964
MNIST,linear,20,32,1.0,LeNet-5,2,6,188,7.82510232925415,0.9206
MNIST,linear,20,32,1.0,LeNet-5,3,8,282,7.859254837036133,0.9333
MNIST,linear,20,32,1.0,LeNet-5,4,10,376,7.845837116241455,0.9449
MNIST,linear,20,32,1.0,LeNet-5,5,11,470,7.750584602355957,0.9527
MNIST,linear,20,32,1.0,LeNet-5,6,13,564,7.850899696350098,0.9582
MNIST,linear,20,32,1.0,LeNet-5,7,15,658,7.8603339195251465,0.9632
MNIST,linear,20,32,1.0,LeNet-5,8,17,752,7.876934766769409,0.9665
MNIST,linear,20,32,1.0,LeNet-5,9,19,846,7.859825134277344,0.9688
MNIST,linear,20,32,1.0,LeNet-5,10,21,940,7.8673622608184814,0.9691
MNIST,linear,20,32,1.0,LeNet-5,11,23,1034,7.905468702316284,0.972
MNIST,linear,20,32,1.0,LeNet-5,12,25,1128,7.845475435256958,0.9747
MNIST,linear,20,32,1.0,LeNet-5,13,27,1222,7.880183935165405,0.975
MNIST,linear,20,32,1.0,LeNet-5,14,29,1316,7.8781633377075195,0.9755
MNIST,linear,20,32,1.0,LeNet-5,15,31,1410,7.88716983795166,0.978
MNIST,linear,20,32,1.0,LeNet-5,16,33,1504,7.868549346923828,0.9781
MNIST,linear,20,32,1.0,LeNet-5,17,35,1598,7.877878665924072,0.9792
MNIST,linear,20,32,1.0,LeNet-5,18,37,1692,7.870055198669434,0.9793
MNIST,linear,20,32,1.0,LeNet-5,19,39,1786,7.944627523422241,0.9802
MNIST,linear,20,32,1.0,LeNet-5,20,41,1880,7.900141716003418,0.9803
MNIST,linear,20,32,1.0,LeNet-5,21,43,1974,7.868181943893433,0.9817
MNIST,linear,20,32,1.0,LeNet-5,22,45,2068,7.881313800811768,0.9813
MNIST,linear,20,32,1.0,LeNet-5,23,48,2162,8.031137943267822,0.9815
MNIST,linear,20,32,1.0,LeNet-5,24,50,2256,7.809095621109009,0.9828
MNIST,linear,20,32,1.0,LeNet-5,25,52,2350,7.868806838989258,0.983
MNIST,linear,20,32,1.0,LeNet-5,26,54,2444,7.867358207702637,0.9834
MNIST,linear,20,32,1.0,LeNet-5,27,56,2538,7.86341667175293,0.9833
MNIST,linear,20,32,1.0,LeNet-5,28,58,2632,7.8699493408203125,0.9844
MNIST,linear,20,32,1.0,LeNet-5,29,60,2726,7.850848197937012,0.9846
MNIST,linear,20,32,1.0,LeNet-5,30,62,2820,7.8797852993011475,0.984
MNIST,linear,20,32,1.0,LeNet-5,31,64,2914,7.850183486938477,0.9842
MNIST,linear,20,32,1.0,LeNet-5,32,66,3008,7.834912300109863,0.9846
MNIST,linear,20,32,1.0,LeNet-5,33,68,3102,7.891222953796387,0.9847
MNIST,linear,20,32,1.0,LeNet-5,34,70,3196,7.890371322631836,0.9855
MNIST,linear,20,32,1.0,LeNet-5,35,72,3290,7.880059719085693,0.9857
MNIST,linear,20,32,1.0,LeNet-5,36,74,3384,7.857165336608887,0.9856
MNIST,linear,20,32,1.0,LeNet-5,37,76,3478,7.87628698348999,0.9856
MNIST,linear,20,32,1.0,LeNet-5,38,78,3572,7.88844633102417,0.9863
MNIST,linear,20,32,1.0,LeNet-5,39,80,3666,7.871540069580078,0.9855
MNIST,linear,20,32,1.0,LeNet-5,40,82,3760,7.870284795761108,0.9865
MNIST,linear,20,32,1.0,LeNet-5,41,84,3854,7.870879650115967,0.9861
MNIST,linear,20,32,1.0,LeNet-5,42,86,3948,7.888510704040527,0.9864
MNIST,linear,20,32,1.0,LeNet-5,43,88,4042,7.909846782684326,0.9865
MNIST,linear,20,32,1.0,LeNet-5,44,90,4136,7.859298229217529,0.9863
MNIST,linear,20,32,1.0,LeNet-5,45,92,4230,7.8825297355651855,0.9875
MNIST,linear,20,32,1.0,LeNet-5,46,94,4324,7.871272325515747,0.9865
MNIST,linear,20,32,1.0,LeNet-5,47,96,4418,7.990023851394653,0.9877
MNIST,linear,20,32,1.0,LeNet-5,48,98,4512,7.869602680206299,0.9871
MNIST,linear,20,32,1.0,LeNet-5,49,100,4606,7.87789511680603,0.988
MNIST,linear,20,32,1.0,LeNet-5,50,102,4700,7.816693305969238,0.9875
MNIST,linear,20,32,1.0,LeNet-5,51,104,4794,7.847109079360962,0.987
