dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
CIFAR10,sketch,28,32,250.0,DenseNet121,1,7,56,92.15515804290771,0.0999
CIFAR10,sketch,28,32,250.0,DenseNet121,2,8,112,55.22368097305298,0.2264
CIFAR10,sketch,28,32,250.0,DenseNet121,3,8,168,50.973886013031006,0.3686
CIFAR10,sketch,28,32,250.0,DenseNet121,4,9,224,55.103941440582275,0.3915
CIFAR10,sketch,28,32,250.0,DenseNet121,5,9,280,50.44896054267883,0.4179
CIFAR10,sketch,28,32,250.0,DenseNet121,6,9,336,50.711976528167725,0.4425
CIFAR10,sketch,28,32,250.0,DenseNet121,7,9,392,50.643516063690186,0.4551
CIFAR10,sketch,28,32,250.0,DenseNet121,8,10,448,55.19598960876465,0.4756
CIFAR10,sketch,28,32,250.0,DenseNet121,9,10,504,50.56876730918884,0.4888
CIFAR10,sketch,28,32,250.0,DenseNet121,10,10,560,50.80558395385742,0.5201
CIFAR10,sketch,28,32,250.0,DenseNet121,11,11,616,55.07053303718567,0.5256
CIFAR10,sketch,28,32,250.0,DenseNet121,12,11,672,50.78966689109802,0.5504
CIFAR10,sketch,28,32,250.0,DenseNet121,13,11,728,50.74459791183472,0.5664
CIFAR10,sketch,28,32,250.0,DenseNet121,14,12,784,55.21444320678711,0.5677
CIFAR10,sketch,28,32,250.0,DenseNet121,15,12,840,50.89922547340393,0.5784
CIFAR10,sketch,28,32,250.0,DenseNet121,16,13,896,54.91533350944519,0.6029
CIFAR10,sketch,28,32,250.0,DenseNet121,17,13,952,50.45120716094971,0.6131
CIFAR10,sketch,28,32,250.0,DenseNet121,18,13,1008,50.550849199295044,0.6312
CIFAR10,sketch,28,32,250.0,DenseNet121,19,14,1064,54.89030051231384,0.631
CIFAR10,sketch,28,32,250.0,DenseNet121,20,14,1120,50.55318856239319,0.6489
CIFAR10,sketch,28,32,250.0,DenseNet121,21,15,1176,55.16804361343384,0.6488
CIFAR10,sketch,28,32,250.0,DenseNet121,22,15,1232,50.635711431503296,0.6606
CIFAR10,sketch,28,32,250.0,DenseNet121,23,16,1288,55.132898569107056,0.656
CIFAR10,sketch,28,32,250.0,DenseNet121,24,16,1344,50.70357418060303,0.6808
CIFAR10,sketch,28,32,250.0,DenseNet121,25,17,1400,55.08087944984436,0.6825
CIFAR10,sketch,28,32,250.0,DenseNet121,26,17,1456,50.65045356750488,0.6936
CIFAR10,sketch,28,32,250.0,DenseNet121,27,18,1512,54.81757974624634,0.6939
CIFAR10,sketch,28,32,250.0,DenseNet121,28,19,1568,54.98374056816101,0.7077
CIFAR10,sketch,28,32,250.0,DenseNet121,29,19,1624,50.359065532684326,0.701
CIFAR10,sketch,28,32,250.0,DenseNet121,30,20,1680,54.82888841629028,0.698
CIFAR10,sketch,28,32,250.0,DenseNet121,31,20,1736,50.546749114990234,0.7123
CIFAR10,sketch,28,32,250.0,DenseNet121,32,21,1792,55.00989651679993,0.7203
CIFAR10,sketch,28,32,250.0,DenseNet121,33,22,1848,55.03187394142151,0.7258
CIFAR10,sketch,28,32,250.0,DenseNet121,34,22,1904,50.450953245162964,0.722
CIFAR10,sketch,28,32,250.0,DenseNet121,35,23,1960,54.84539794921875,0.7262
CIFAR10,sketch,28,32,250.0,DenseNet121,36,24,2016,54.90732979774475,0.733
CIFAR10,sketch,28,32,250.0,DenseNet121,37,24,2072,50.088502645492554,0.7299
CIFAR10,sketch,28,32,250.0,DenseNet121,38,25,2128,54.996997117996216,0.734
CIFAR10,sketch,28,32,250.0,DenseNet121,39,26,2184,54.61660885810852,0.7379
CIFAR10,sketch,28,32,250.0,DenseNet121,40,26,2240,50.46368050575256,0.7347
CIFAR10,sketch,28,32,250.0,DenseNet121,41,27,2296,54.97199630737305,0.7437
CIFAR10,sketch,28,32,250.0,DenseNet121,42,28,2352,54.90062189102173,0.7533
CIFAR10,sketch,28,32,250.0,DenseNet121,43,28,2408,50.63362455368042,0.7408
CIFAR10,sketch,28,32,250.0,DenseNet121,44,29,2464,54.837477684020996,0.753
CIFAR10,sketch,28,32,250.0,DenseNet121,45,30,2520,54.91263794898987,0.7456
CIFAR10,sketch,28,32,250.0,DenseNet121,46,31,2576,54.82888698577881,0.7666
CIFAR10,sketch,28,32,250.0,DenseNet121,47,31,2632,50.11968922615051,0.7599
CIFAR10,sketch,28,32,250.0,DenseNet121,48,32,2688,54.844937324523926,0.7542
CIFAR10,sketch,28,32,250.0,DenseNet121,49,33,2744,54.94740629196167,0.7681
CIFAR10,sketch,28,32,250.0,DenseNet121,50,34,2800,55.00811743736267,0.7606
CIFAR10,sketch,28,32,250.0,DenseNet121,51,35,2856,55.020163774490356,0.7561
CIFAR10,sketch,28,32,250.0,DenseNet121,52,35,2912,50.45876741409302,0.7692
CIFAR10,sketch,28,32,250.0,DenseNet121,53,36,2968,54.878716468811035,0.7782
CIFAR10,sketch,28,32,250.0,DenseNet121,54,37,3024,55.01847815513611,0.7696
CIFAR10,sketch,28,32,250.0,DenseNet121,55,38,3080,54.989428997039795,0.7767
CIFAR10,sketch,28,32,250.0,DenseNet121,56,39,3136,54.90357828140259,0.7733
CIFAR10,sketch,28,32,250.0,DenseNet121,57,39,3192,50.594324827194214,0.7761
CIFAR10,sketch,28,32,250.0,DenseNet121,58,40,3248,54.60493063926697,0.7771
CIFAR10,sketch,28,32,250.0,DenseNet121,59,41,3304,54.79127478599548,0.775
CIFAR10,sketch,28,32,250.0,DenseNet121,60,42,3360,55.03806018829346,0.7756
CIFAR10,sketch,28,32,250.0,DenseNet121,61,43,3416,55.05620789527893,0.7785
CIFAR10,sketch,28,32,250.0,DenseNet121,62,44,3472,54.916123390197754,0.7804
CIFAR10,sketch,28,32,250.0,DenseNet121,63,45,3528,54.87325620651245,0.7712
CIFAR10,sketch,28,32,250.0,DenseNet121,64,46,3584,54.98724341392517,0.7797
CIFAR10,sketch,28,32,250.0,DenseNet121,65,47,3640,54.64436078071594,0.7835
CIFAR10,sketch,28,32,250.0,DenseNet121,66,48,3696,54.917659759521484,0.7742
CIFAR10,sketch,28,32,250.0,DenseNet121,67,48,3752,50.402600049972534,0.7784
CIFAR10,sketch,28,32,250.0,DenseNet121,68,49,3808,55.05698895454407,0.7813
CIFAR10,sketch,28,32,250.0,DenseNet121,69,50,3864,54.989282846450806,0.7813
CIFAR10,sketch,28,32,250.0,DenseNet121,70,51,3920,55.06130909919739,0.7907
CIFAR10,sketch,28,32,250.0,DenseNet121,71,52,3976,55.13717031478882,0.7818
CIFAR10,sketch,28,32,250.0,DenseNet121,72,53,4032,55.06243395805359,0.7911
CIFAR10,sketch,28,32,250.0,DenseNet121,73,54,4088,54.757744789123535,0.7876
CIFAR10,sketch,28,32,250.0,DenseNet121,74,55,4144,55.241042137145996,0.7877
CIFAR10,sketch,28,32,250.0,DenseNet121,75,56,4200,55.101545572280884,0.7898
CIFAR10,sketch,28,32,250.0,DenseNet121,76,57,4256,55.0087456703186,0.7903
CIFAR10,sketch,28,32,250.0,DenseNet121,77,59,4312,59.5188307762146,0.7873
CIFAR10,sketch,28,32,250.0,DenseNet121,78,60,4368,55.14623737335205,0.7828
CIFAR10,sketch,28,32,250.0,DenseNet121,79,61,4424,54.701276540756226,0.7946
CIFAR10,sketch,28,32,250.0,DenseNet121,80,62,4480,54.83684420585632,0.7942
CIFAR10,sketch,28,32,250.0,DenseNet121,81,63,4536,55.10776424407959,0.7922
CIFAR10,sketch,28,32,250.0,DenseNet121,82,64,4592,55.00546073913574,0.8007
CIFAR10,sketch,28,32,250.0,DenseNet121,83,65,4648,55.02391529083252,0.792
CIFAR10,sketch,28,32,250.0,DenseNet121,84,66,4704,54.83107590675354,0.7949
CIFAR10,sketch,28,32,250.0,DenseNet121,85,67,4760,54.625279664993286,0.7996
CIFAR10,sketch,28,32,250.0,DenseNet121,86,68,4816,54.8711051940918,0.7968
CIFAR10,sketch,28,32,250.0,DenseNet121,87,69,4872,55.091899156570435,0.7952
CIFAR10,sketch,28,32,250.0,DenseNet121,88,70,4928,55.0912926197052,0.7912
CIFAR10,sketch,28,32,250.0,DenseNet121,89,71,4984,55.01348829269409,0.795
CIFAR10,sketch,28,32,250.0,DenseNet121,90,73,5040,59.58786630630493,0.7927
CIFAR10,sketch,28,32,250.0,DenseNet121,91,74,5096,55.04837441444397,0.799
CIFAR10,sketch,28,32,250.0,DenseNet121,92,75,5152,55.07220220565796,0.8001
CIFAR10,sketch,28,32,250.0,DenseNet121,93,76,5208,55.12271237373352,0.7931
CIFAR10,sketch,28,32,250.0,DenseNet121,94,77,5264,55.02578854560852,0.7995
CIFAR10,sketch,28,32,250.0,DenseNet121,95,78,5320,55.030274391174316,0.7994
CIFAR10,sketch,28,32,250.0,DenseNet121,96,79,5376,54.72598743438721,0.8022
