dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
CIFAR10,linear,52,32,250.0,DenseNet121,1,6,31,90.0696394443512,0.1
CIFAR10,linear,52,32,250.0,DenseNet121,2,8,62,44.77807927131653,0.1734
CIFAR10,linear,52,32,250.0,DenseNet121,3,9,93,35.831876039505005,0.2961
CIFAR10,linear,52,32,250.0,DenseNet121,4,11,124,44.9557683467865,0.3645
CIFAR10,linear,52,32,250.0,DenseNet121,5,11,155,26.606489181518555,0.3962
CIFAR10,linear,52,32,250.0,DenseNet121,6,12,186,35.83838987350464,0.4126
CIFAR10,linear,52,32,250.0,DenseNet121,7,12,217,26.761152505874634,0.427
CIFAR10,linear,52,32,250.0,DenseNet121,8,13,248,35.63429498672485,0.4377
CIFAR10,linear,52,32,250.0,DenseNet121,9,14,279,35.74166178703308,0.4588
CIFAR10,linear,52,32,250.0,DenseNet121,10,14,310,26.630955934524536,0.4653
CIFAR10,linear,52,32,250.0,DenseNet121,11,14,341,26.536891222000122,0.4842
CIFAR10,linear,52,32,250.0,DenseNet121,12,15,372,35.80543899536133,0.5044
CIFAR10,linear,52,32,250.0,DenseNet121,13,15,403,26.624433755874634,0.5151
CIFAR10,linear,52,32,250.0,DenseNet121,14,15,434,26.53549599647522,0.5269
CIFAR10,linear,52,32,250.0,DenseNet121,15,15,465,26.736030340194702,0.5334
CIFAR10,linear,52,32,250.0,DenseNet121,16,16,496,35.610231161117554,0.5496
CIFAR10,linear,52,32,250.0,DenseNet121,17,16,527,26.753662586212158,0.548
CIFAR10,linear,52,32,250.0,DenseNet121,18,17,558,35.75755786895752,0.5623
CIFAR10,linear,52,32,250.0,DenseNet121,19,17,589,26.73674774169922,0.5713
CIFAR10,linear,52,32,250.0,DenseNet121,20,17,620,26.485785007476807,0.5736
CIFAR10,linear,52,32,250.0,DenseNet121,21,18,651,35.550209283828735,0.5815
CIFAR10,linear,52,32,250.0,DenseNet121,22,18,682,26.573155641555786,0.582
CIFAR10,linear,52,32,250.0,DenseNet121,23,19,713,35.79367184638977,0.5718
CIFAR10,linear,52,32,250.0,DenseNet121,24,19,744,26.481477975845337,0.5957
CIFAR10,linear,52,32,250.0,DenseNet121,25,20,775,35.597286224365234,0.6042
CIFAR10,linear,52,32,250.0,DenseNet121,26,20,806,26.596431493759155,0.6205
CIFAR10,linear,52,32,250.0,DenseNet121,27,20,837,26.503878593444824,0.6208
CIFAR10,linear,52,32,250.0,DenseNet121,28,21,868,35.67595434188843,0.636
CIFAR10,linear,52,32,250.0,DenseNet121,29,21,899,26.55353593826294,0.6451
CIFAR10,linear,52,32,250.0,DenseNet121,30,22,930,35.94989323616028,0.6419
CIFAR10,linear,52,32,250.0,DenseNet121,31,22,961,26.77503728866577,0.6584
CIFAR10,linear,52,32,250.0,DenseNet121,32,23,992,35.789082527160645,0.6647
CIFAR10,linear,52,32,250.0,DenseNet121,33,24,1023,35.72119140625,0.669
CIFAR10,linear,52,32,250.0,DenseNet121,34,24,1054,26.656047821044922,0.6769
CIFAR10,linear,52,32,250.0,DenseNet121,35,24,1085,26.60205841064453,0.6857
CIFAR10,linear,52,32,250.0,DenseNet121,36,25,1116,35.73666024208069,0.684
CIFAR10,linear,52,32,250.0,DenseNet121,37,25,1147,26.432273626327515,0.6946
CIFAR10,linear,52,32,250.0,DenseNet121,38,26,1178,35.7376492023468,0.6957
CIFAR10,linear,52,32,250.0,DenseNet121,39,27,1209,35.74168682098389,0.697
CIFAR10,linear,52,32,250.0,DenseNet121,40,27,1240,26.49924063682556,0.7065
CIFAR10,linear,52,32,250.0,DenseNet121,41,28,1271,35.67660307884216,0.7058
CIFAR10,linear,52,32,250.0,DenseNet121,42,28,1302,26.739344596862793,0.706
CIFAR10,linear,52,32,250.0,DenseNet121,43,29,1333,35.57830452919006,0.7134
CIFAR10,linear,52,32,250.0,DenseNet121,44,30,1364,35.727458238601685,0.7024
CIFAR10,linear,52,32,250.0,DenseNet121,45,30,1395,26.489383220672607,0.7172
CIFAR10,linear,52,32,250.0,DenseNet121,46,31,1426,35.802048206329346,0.7184
CIFAR10,linear,52,32,250.0,DenseNet121,47,31,1457,26.52557396888733,0.728
CIFAR10,linear,52,32,250.0,DenseNet121,48,32,1488,35.704601764678955,0.7293
CIFAR10,linear,52,32,250.0,DenseNet121,49,33,1519,35.8752019405365,0.7267
CIFAR10,linear,52,32,250.0,DenseNet121,50,33,1550,26.404295682907104,0.7275
CIFAR10,linear,52,32,250.0,DenseNet121,51,34,1581,35.914350509643555,0.7326
CIFAR10,linear,52,32,250.0,DenseNet121,52,35,1612,35.65681266784668,0.737
CIFAR10,linear,52,32,250.0,DenseNet121,53,35,1643,26.62250518798828,0.7353
CIFAR10,linear,52,32,250.0,DenseNet121,54,36,1674,35.60650944709778,0.745
CIFAR10,linear,52,32,250.0,DenseNet121,55,36,1705,26.58491587638855,0.7388
CIFAR10,linear,52,32,250.0,DenseNet121,56,37,1736,35.80455493927002,0.7448
CIFAR10,linear,52,32,250.0,DenseNet121,57,37,1767,26.746365070343018,0.744
CIFAR10,linear,52,32,250.0,DenseNet121,58,38,1798,35.724477767944336,0.7516
CIFAR10,linear,52,32,250.0,DenseNet121,59,39,1829,35.66441297531128,0.7468
CIFAR10,linear,52,32,250.0,DenseNet121,60,40,1860,35.81821036338806,0.7502
CIFAR10,linear,52,32,250.0,DenseNet121,61,41,1891,35.648385763168335,0.7523
CIFAR10,linear,52,32,250.0,DenseNet121,62,41,1922,26.645248413085938,0.7547
CIFAR10,linear,52,32,250.0,DenseNet121,63,42,1953,35.719454288482666,0.7628
CIFAR10,linear,52,32,250.0,DenseNet121,64,43,1984,35.67471218109131,0.7564
CIFAR10,linear,52,32,250.0,DenseNet121,65,44,2015,35.649632692337036,0.7575
CIFAR10,linear,52,32,250.0,DenseNet121,66,44,2046,26.64902687072754,0.7561
CIFAR10,linear,52,32,250.0,DenseNet121,67,46,2077,44.74233293533325,0.6954
CIFAR10,linear,52,32,250.0,DenseNet121,68,56,2108,118.1045093536377,0.4653
CIFAR10,linear,52,32,250.0,DenseNet121,69,57,2139,36.107484340667725,0.7151
CIFAR10,linear,52,32,250.0,DenseNet121,70,57,2170,26.548660039901733,0.7404
CIFAR10,linear,52,32,250.0,DenseNet121,71,58,2201,35.68098020553589,0.7528
CIFAR10,linear,52,32,250.0,DenseNet121,72,59,2232,35.7517454624176,0.7587
CIFAR10,linear,52,32,250.0,DenseNet121,73,59,2263,26.62383532524109,0.7605
CIFAR10,linear,52,32,250.0,DenseNet121,74,60,2294,35.6269268989563,0.7643
