dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
MNIST,linear,40,32,25.0,AdvancedCNN,1,3,47,11.069704055786133,0.7995
MNIST,linear,40,32,25.0,AdvancedCNN,2,5,94,6.555461645126343,0.9454
MNIST,linear,40,32,25.0,AdvancedCNN,3,6,141,6.052266359329224,0.9715
MNIST,linear,40,32,25.0,AdvancedCNN,4,8,188,9.9452543258667,0.9793
MNIST,linear,40,32,25.0,AdvancedCNN,5,9,235,6.037030220031738,0.9833
MNIST,linear,40,32,25.0,AdvancedCNN,6,10,282,6.225650072097778,0.9869
MNIST,linear,40,32,25.0,AdvancedCNN,7,11,329,6.124638557434082,0.987
MNIST,linear,40,32,25.0,AdvancedCNN,8,13,376,6.590997219085693,0.9892
MNIST,linear,40,32,25.0,AdvancedCNN,9,14,423,6.111227750778198,0.9907
MNIST,linear,40,32,25.0,AdvancedCNN,10,15,470,6.168005704879761,0.9917
MNIST,linear,40,32,25.0,AdvancedCNN,11,16,517,6.24592661857605,0.992
MNIST,linear,40,32,25.0,AdvancedCNN,12,17,564,9.209810972213745,0.992
MNIST,linear,40,32,25.0,AdvancedCNN,13,19,611,6.588413238525391,0.9928
MNIST,linear,40,32,25.0,AdvancedCNN,14,20,658,6.116678237915039,0.9926
MNIST,linear,40,32,25.0,AdvancedCNN,15,21,705,9.298532247543335,0.9932
MNIST,linear,40,32,25.0,AdvancedCNN,16,22,752,9.289640188217163,0.9938
MNIST,linear,40,32,25.0,AdvancedCNN,17,23,799,6.096009731292725,0.9937
MNIST,linear,40,32,25.0,AdvancedCNN,18,24,846,6.123043537139893,0.9937
MNIST,linear,40,32,25.0,AdvancedCNN,19,25,893,6.1269941329956055,0.994
MNIST,linear,40,32,25.0,AdvancedCNN,20,27,940,6.489911079406738,0.9942
MNIST,linear,40,32,25.0,AdvancedCNN,21,28,987,6.165417194366455,0.9937
MNIST,linear,40,32,25.0,AdvancedCNN,22,29,1034,6.102586507797241,0.9944
MNIST,linear,40,32,25.0,AdvancedCNN,23,30,1081,6.182709693908691,0.9943
MNIST,linear,40,32,25.0,AdvancedCNN,24,32,1128,9.62001657485962,0.9944
MNIST,linear,40,32,25.0,AdvancedCNN,25,33,1175,6.06264066696167,0.9952
MNIST,linear,40,32,25.0,AdvancedCNN,26,34,1222,6.154006481170654,0.9946
MNIST,linear,40,32,25.0,AdvancedCNN,27,35,1269,9.012913942337036,0.9948
MNIST,linear,40,32,25.0,AdvancedCNN,28,36,1316,6.47833514213562,0.9951
MNIST,linear,40,32,25.0,AdvancedCNN,29,37,1363,6.168807029724121,0.9948
MNIST,linear,40,32,25.0,AdvancedCNN,30,39,1410,6.585529088973999,0.9947
MNIST,linear,40,32,25.0,AdvancedCNN,31,40,1457,8.829938650131226,0.9951
MNIST,linear,40,32,25.0,AdvancedCNN,32,41,1504,6.113085985183716,0.995
MNIST,linear,40,32,25.0,AdvancedCNN,33,42,1551,6.188367128372192,0.9952
MNIST,linear,40,32,25.0,AdvancedCNN,34,43,1598,6.139474391937256,0.9949
MNIST,linear,40,32,25.0,AdvancedCNN,35,44,1645,6.056676149368286,0.9943
MNIST,linear,40,32,25.0,AdvancedCNN,36,46,1692,6.5858070850372314,0.995
MNIST,linear,40,32,25.0,AdvancedCNN,37,47,1739,6.125300168991089,0.9949
MNIST,linear,40,32,25.0,AdvancedCNN,38,48,1786,6.0455474853515625,0.9949
MNIST,linear,40,32,25.0,AdvancedCNN,39,49,1833,6.1112143993377686,0.9948
MNIST,linear,40,32,25.0,AdvancedCNN,40,50,1880,6.217164754867554,0.995
MNIST,linear,40,32,25.0,AdvancedCNN,41,52,1927,6.59319806098938,0.995
MNIST,linear,40,32,25.0,AdvancedCNN,42,53,1974,6.191474199295044,0.9951
MNIST,linear,40,32,25.0,AdvancedCNN,43,54,2021,6.112767219543457,0.9955
MNIST,linear,40,32,25.0,AdvancedCNN,44,55,2068,6.084982633590698,0.9953
MNIST,linear,40,32,25.0,AdvancedCNN,45,56,2115,6.097190856933594,0.9954
MNIST,linear,40,32,25.0,AdvancedCNN,46,57,2162,6.147430896759033,0.9952
MNIST,linear,40,32,25.0,AdvancedCNN,47,58,2209,9.310784578323364,0.9953
MNIST,linear,40,32,25.0,AdvancedCNN,48,59,2256,6.172027349472046,0.995
MNIST,linear,40,32,25.0,AdvancedCNN,49,60,2303,6.176132440567017,0.9949
MNIST,linear,40,32,25.0,AdvancedCNN,50,61,2350,6.17950701713562,0.9948
MNIST,linear,40,32,25.0,AdvancedCNN,51,62,2397,6.136911869049072,0.995
