dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
MNIST,naive,28,32,25.0,AdvancedCNN,1,4,67,12.027960062026978,0.8911
MNIST,naive,28,32,25.0,AdvancedCNN,2,7,134,14.936588525772095,0.9708
MNIST,naive,28,32,25.0,AdvancedCNN,3,8,201,8.460975170135498,0.9823
MNIST,naive,28,32,25.0,AdvancedCNN,4,10,268,7.172205924987793,0.9861
MNIST,naive,28,32,25.0,AdvancedCNN,5,12,335,7.194149732589722,0.9876
MNIST,naive,28,32,25.0,AdvancedCNN,6,14,402,7.210764169692993,0.9894
MNIST,naive,28,32,25.0,AdvancedCNN,7,15,469,8.858383417129517,0.9904
MNIST,naive,28,32,25.0,AdvancedCNN,8,17,536,7.222057342529297,0.9915
MNIST,naive,28,32,25.0,AdvancedCNN,9,19,603,7.300179958343506,0.9922
MNIST,naive,28,32,25.0,AdvancedCNN,10,20,670,8.727001905441284,0.9929
MNIST,naive,28,32,25.0,AdvancedCNN,11,22,737,7.190202713012695,0.9931
MNIST,naive,28,32,25.0,AdvancedCNN,12,24,804,9.283985137939453,0.9934
MNIST,naive,28,32,25.0,AdvancedCNN,13,25,871,6.84442663192749,0.9937
MNIST,naive,28,32,25.0,AdvancedCNN,14,27,938,7.171344757080078,0.994
MNIST,naive,28,32,25.0,AdvancedCNN,15,29,1005,7.196631193161011,0.9938
MNIST,naive,28,32,25.0,AdvancedCNN,16,30,1072,6.837616443634033,0.9938
MNIST,naive,28,32,25.0,AdvancedCNN,17,32,1139,9.593729734420776,0.9944
MNIST,naive,28,32,25.0,AdvancedCNN,18,34,1206,7.1420509815216064,0.9947
MNIST,naive,28,32,25.0,AdvancedCNN,19,35,1273,6.873457670211792,0.9951
MNIST,naive,28,32,25.0,AdvancedCNN,20,37,1340,7.1508941650390625,0.9952
MNIST,naive,28,32,25.0,AdvancedCNN,21,39,1407,7.280702829360962,0.9944
MNIST,naive,28,32,25.0,AdvancedCNN,22,41,1474,7.189554929733276,0.9948
MNIST,naive,28,32,25.0,AdvancedCNN,23,42,1541,7.071106433868408,0.995
MNIST,naive,28,32,25.0,AdvancedCNN,24,44,1608,7.142105579376221,0.9955
MNIST,naive,28,32,25.0,AdvancedCNN,25,46,1675,7.182819366455078,0.9953
MNIST,naive,28,32,25.0,AdvancedCNN,26,47,1742,6.876564264297485,0.9954
MNIST,naive,28,32,25.0,AdvancedCNN,27,49,1809,9.64154577255249,0.9954
MNIST,naive,28,32,25.0,AdvancedCNN,28,51,1876,7.189448356628418,0.9956
MNIST,naive,28,32,25.0,AdvancedCNN,29,53,1943,7.324434041976929,0.9956
MNIST,naive,28,32,25.0,AdvancedCNN,30,54,2010,6.879244804382324,0.9956
MNIST,naive,28,32,25.0,AdvancedCNN,31,56,2077,9.574466943740845,0.9957
MNIST,naive,28,32,25.0,AdvancedCNN,32,58,2144,7.26709246635437,0.9953
MNIST,naive,28,32,25.0,AdvancedCNN,33,60,2211,7.279290437698364,0.9956
MNIST,naive,28,32,25.0,AdvancedCNN,34,61,2278,8.986254930496216,0.995
MNIST,naive,28,32,25.0,AdvancedCNN,35,63,2345,7.222050905227661,0.9952
MNIST,naive,28,32,25.0,AdvancedCNN,36,64,2412,8.854343175888062,0.9952
MNIST,naive,28,32,25.0,AdvancedCNN,37,66,2479,7.207148313522339,0.9953
MNIST,naive,28,32,25.0,AdvancedCNN,38,67,2546,6.83535623550415,0.9955
MNIST,naive,28,32,25.0,AdvancedCNN,39,69,2613,9.713007926940918,0.9956
MNIST,naive,28,32,25.0,AdvancedCNN,40,70,2680,6.753883361816406,0.9955
MNIST,naive,28,32,25.0,AdvancedCNN,41,72,2747,7.191166162490845,0.9955
MNIST,naive,28,32,25.0,AdvancedCNN,42,74,2814,9.206156015396118,0.9951
MNIST,naive,28,32,25.0,AdvancedCNN,43,75,2881,6.802778482437134,0.9954
MNIST,naive,28,32,25.0,AdvancedCNN,44,77,2948,9.680177211761475,0.9957
MNIST,naive,28,32,25.0,AdvancedCNN,45,79,3015,7.2306249141693115,0.9955
MNIST,naive,28,32,25.0,AdvancedCNN,46,81,3082,9.197449445724487,0.9957
MNIST,naive,28,32,25.0,AdvancedCNN,47,82,3149,6.7419273853302,0.995
MNIST,naive,28,32,25.0,AdvancedCNN,48,84,3216,9.561806917190552,0.9955
MNIST,naive,28,32,25.0,AdvancedCNN,49,86,3283,7.3163440227508545,0.9954
MNIST,naive,28,32,25.0,AdvancedCNN,50,87,3350,6.808824300765991,0.9952
MNIST,naive,28,32,25.0,AdvancedCNN,51,89,3417,7.291643142700195,0.9955
