dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
MNIST,sketch,24,32,25.0,AdvancedCNN,1,4,79,15.164257049560547,0.936
MNIST,sketch,24,32,25.0,AdvancedCNN,2,6,158,10.872747898101807,0.9775
MNIST,sketch,24,32,25.0,AdvancedCNN,3,8,237,10.865398645401001,0.9844
MNIST,sketch,24,32,25.0,AdvancedCNN,4,10,316,10.852755546569824,0.9882
MNIST,sketch,24,32,25.0,AdvancedCNN,5,12,395,10.883724212646484,0.9891
MNIST,sketch,24,32,25.0,AdvancedCNN,6,14,474,10.87791109085083,0.9908
MNIST,sketch,24,32,25.0,AdvancedCNN,7,15,553,10.437308549880981,0.992
MNIST,sketch,24,32,25.0,AdvancedCNN,8,17,632,10.805804014205933,0.9922
MNIST,sketch,24,32,25.0,AdvancedCNN,9,19,711,10.82121229171753,0.9926
MNIST,sketch,24,32,25.0,AdvancedCNN,10,21,790,10.89586091041565,0.9938
MNIST,sketch,24,32,25.0,AdvancedCNN,11,22,869,10.483578205108643,0.9938
MNIST,sketch,24,32,25.0,AdvancedCNN,12,24,948,10.89833402633667,0.9937
MNIST,sketch,24,32,25.0,AdvancedCNN,13,26,1027,10.890342712402344,0.9941
MNIST,sketch,24,32,25.0,AdvancedCNN,14,28,1106,10.878383874893188,0.9947
MNIST,sketch,24,32,25.0,AdvancedCNN,15,30,1185,10.886144638061523,0.9942
MNIST,sketch,24,32,25.0,AdvancedCNN,16,32,1264,10.877965450286865,0.9944
MNIST,sketch,24,32,25.0,AdvancedCNN,17,34,1343,10.938655138015747,0.9947
MNIST,sketch,24,32,25.0,AdvancedCNN,18,35,1422,10.520004034042358,0.9952
MNIST,sketch,24,32,25.0,AdvancedCNN,19,37,1501,10.819341897964478,0.9952
MNIST,sketch,24,32,25.0,AdvancedCNN,20,39,1580,11.018592119216919,0.9952
MNIST,sketch,24,32,25.0,AdvancedCNN,21,41,1659,10.770835161209106,0.9953
MNIST,sketch,24,32,25.0,AdvancedCNN,22,43,1738,10.81810975074768,0.9956
MNIST,sketch,24,32,25.0,AdvancedCNN,23,44,1817,10.533632755279541,0.9947
MNIST,sketch,24,32,25.0,AdvancedCNN,24,46,1896,10.925291299819946,0.9956
MNIST,sketch,24,32,25.0,AdvancedCNN,25,48,1975,10.816595792770386,0.9953
MNIST,sketch,24,32,25.0,AdvancedCNN,26,49,2054,10.502041101455688,0.9951
MNIST,sketch,24,32,25.0,AdvancedCNN,27,51,2133,10.874332189559937,0.9953
MNIST,sketch,24,32,25.0,AdvancedCNN,28,53,2212,10.90534520149231,0.9951
MNIST,sketch,24,32,25.0,AdvancedCNN,29,54,2291,10.503976583480835,0.9954
MNIST,sketch,24,32,25.0,AdvancedCNN,30,56,2370,10.87547254562378,0.9956
MNIST,sketch,24,32,25.0,AdvancedCNN,31,58,2449,10.921323776245117,0.9955
MNIST,sketch,24,32,25.0,AdvancedCNN,32,60,2528,10.844409942626953,0.9955
MNIST,sketch,24,32,25.0,AdvancedCNN,33,61,2607,10.453049898147583,0.995
MNIST,sketch,24,32,25.0,AdvancedCNN,34,63,2686,10.792811632156372,0.9963
MNIST,sketch,24,32,25.0,AdvancedCNN,35,65,2765,10.841878652572632,0.9959
MNIST,sketch,24,32,25.0,AdvancedCNN,36,66,2844,10.527368068695068,0.9958
MNIST,sketch,24,32,25.0,AdvancedCNN,37,68,2923,10.826313257217407,0.9961
MNIST,sketch,24,32,25.0,AdvancedCNN,38,70,3002,10.994804859161377,0.9952
MNIST,sketch,24,32,25.0,AdvancedCNN,39,71,3081,10.504150390625,0.9954
MNIST,sketch,24,32,25.0,AdvancedCNN,40,73,3160,10.86433219909668,0.9958
MNIST,sketch,24,32,25.0,AdvancedCNN,41,75,3239,10.844797372817993,0.9957
MNIST,sketch,24,32,25.0,AdvancedCNN,42,77,3318,10.873668193817139,0.9961
MNIST,sketch,24,32,25.0,AdvancedCNN,43,78,3397,10.569863557815552,0.9954
MNIST,sketch,24,32,25.0,AdvancedCNN,44,80,3476,10.83574891090393,0.9957
MNIST,sketch,24,32,25.0,AdvancedCNN,45,81,3555,10.496620178222656,0.9956
MNIST,sketch,24,32,25.0,AdvancedCNN,46,82,3634,10.513401508331299,0.9961
MNIST,sketch,24,32,25.0,AdvancedCNN,47,84,3713,10.837005376815796,0.9961
MNIST,sketch,24,32,25.0,AdvancedCNN,48,86,3792,10.897201299667358,0.9958
MNIST,sketch,24,32,25.0,AdvancedCNN,49,87,3871,10.503841638565063,0.9956
MNIST,sketch,24,32,25.0,AdvancedCNN,50,89,3950,10.854258060455322,0.9957
MNIST,sketch,24,32,25.0,AdvancedCNN,51,90,4029,10.488588571548462,0.9957
