dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
MNIST,naive,32,32,1.0,LeNet-5,1,5,59,7.236199617385864,0.8882
MNIST,naive,32,32,1.0,LeNet-5,2,7,118,4.576839923858643,0.9125
MNIST,naive,32,32,1.0,LeNet-5,3,9,177,4.561713695526123,0.9229
MNIST,naive,32,32,1.0,LeNet-5,4,10,236,4.39191198348999,0.9329
MNIST,naive,32,32,1.0,LeNet-5,5,12,295,4.54546046257019,0.9392
MNIST,naive,32,32,1.0,LeNet-5,6,13,354,4.429809093475342,0.9449
MNIST,naive,32,32,1.0,LeNet-5,7,15,413,4.555767774581909,0.9502
MNIST,naive,32,32,1.0,LeNet-5,8,16,472,4.3764307498931885,0.9536
MNIST,naive,32,32,1.0,LeNet-5,9,17,531,4.391208171844482,0.9572
MNIST,naive,32,32,1.0,LeNet-5,10,19,590,4.552124738693237,0.9599
MNIST,naive,32,32,1.0,LeNet-5,11,20,649,4.381605863571167,0.9623
MNIST,naive,32,32,1.0,LeNet-5,12,21,708,4.400511026382446,0.9632
MNIST,naive,32,32,1.0,LeNet-5,13,23,767,4.52962327003479,0.9654
MNIST,naive,32,32,1.0,LeNet-5,14,24,826,4.414010763168335,0.9672
MNIST,naive,32,32,1.0,LeNet-5,15,25,885,4.407497406005859,0.9677
MNIST,naive,32,32,1.0,LeNet-5,16,27,944,4.659131288528442,0.97
MNIST,naive,32,32,1.0,LeNet-5,17,28,1003,4.425145387649536,0.9714
MNIST,naive,32,32,1.0,LeNet-5,18,29,1062,4.385517597198486,0.9724
MNIST,naive,32,32,1.0,LeNet-5,19,31,1121,4.548993349075317,0.9734
MNIST,naive,32,32,1.0,LeNet-5,20,32,1180,4.39542293548584,0.9744
MNIST,naive,32,32,1.0,LeNet-5,21,33,1239,4.381078004837036,0.9756
MNIST,naive,32,32,1.0,LeNet-5,22,35,1298,4.656134843826294,0.9766
MNIST,naive,32,32,1.0,LeNet-5,23,36,1357,4.393275260925293,0.9762
MNIST,naive,32,32,1.0,LeNet-5,24,37,1416,4.408466339111328,0.9773
MNIST,naive,32,32,1.0,LeNet-5,25,38,1475,4.374346971511841,0.9783
MNIST,naive,32,32,1.0,LeNet-5,26,40,1534,4.5764641761779785,0.9791
MNIST,naive,32,32,1.0,LeNet-5,27,41,1593,4.431076765060425,0.9796
MNIST,naive,32,32,1.0,LeNet-5,28,42,1652,4.380015134811401,0.9799
MNIST,naive,32,32,1.0,LeNet-5,29,44,1711,4.604274034500122,0.981
MNIST,naive,32,32,1.0,LeNet-5,30,45,1770,4.4486730098724365,0.9808
MNIST,naive,32,32,1.0,LeNet-5,31,46,1829,4.4038004875183105,0.9813
MNIST,naive,32,32,1.0,LeNet-5,32,48,1888,4.534584999084473,0.9814
MNIST,naive,32,32,1.0,LeNet-5,33,49,1947,4.379676103591919,0.9822
MNIST,naive,32,32,1.0,LeNet-5,34,50,2006,4.377432823181152,0.9816
MNIST,naive,32,32,1.0,LeNet-5,35,52,2065,4.602086544036865,0.9826
MNIST,naive,32,32,1.0,LeNet-5,36,53,2124,4.455518960952759,0.9819
MNIST,naive,32,32,1.0,LeNet-5,37,54,2183,4.373105049133301,0.9822
MNIST,naive,32,32,1.0,LeNet-5,38,56,2242,4.566176176071167,0.9826
MNIST,naive,32,32,1.0,LeNet-5,39,57,2301,4.40290093421936,0.9831
MNIST,naive,32,32,1.0,LeNet-5,40,58,2360,4.38902473449707,0.9828
MNIST,naive,32,32,1.0,LeNet-5,41,60,2419,4.55631947517395,0.9832
MNIST,naive,32,32,1.0,LeNet-5,42,61,2478,4.405378818511963,0.984
MNIST,naive,32,32,1.0,LeNet-5,43,62,2537,4.4773783683776855,0.984
MNIST,naive,32,32,1.0,LeNet-5,44,64,2596,4.58161473274231,0.9839
MNIST,naive,32,32,1.0,LeNet-5,45,65,2655,4.3966639041900635,0.9842
MNIST,naive,32,32,1.0,LeNet-5,46,66,2714,4.4289467334747314,0.9843
MNIST,naive,32,32,1.0,LeNet-5,47,67,2773,4.50839900970459,0.9852
MNIST,naive,32,32,1.0,LeNet-5,48,69,2832,4.59194016456604,0.9851
MNIST,naive,32,32,1.0,LeNet-5,49,70,2891,4.460754632949829,0.9852
MNIST,naive,32,32,1.0,LeNet-5,50,71,2950,4.424959421157837,0.984
MNIST,naive,32,32,1.0,LeNet-5,51,73,3009,4.5434250831604,0.9855
