dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
MNIST,naive,28,32,1.0,LeNet-5,1,5,67,7.909018516540527,0.8852
MNIST,naive,28,32,1.0,LeNet-5,2,7,134,5.259216547012329,0.9109
MNIST,naive,28,32,1.0,LeNet-5,3,9,201,5.304911851882935,0.9237
MNIST,naive,28,32,1.0,LeNet-5,4,11,268,5.345032215118408,0.9343
MNIST,naive,28,32,1.0,LeNet-5,5,12,335,5.189254522323608,0.9399
MNIST,naive,28,32,1.0,LeNet-5,6,14,402,5.2980217933654785,0.9468
MNIST,naive,28,32,1.0,LeNet-5,7,15,469,5.228759050369263,0.9511
MNIST,naive,28,32,1.0,LeNet-5,8,17,536,5.247825384140015,0.954
MNIST,naive,28,32,1.0,LeNet-5,9,18,603,5.154749870300293,0.9582
MNIST,naive,28,32,1.0,LeNet-5,10,19,670,5.176162004470825,0.9603
MNIST,naive,28,32,1.0,LeNet-5,11,21,737,5.288763761520386,0.9627
MNIST,naive,28,32,1.0,LeNet-5,12,22,804,5.100753545761108,0.9646
MNIST,naive,28,32,1.0,LeNet-5,13,24,871,5.28972053527832,0.9643
MNIST,naive,28,32,1.0,LeNet-5,14,25,938,5.111719369888306,0.9672
MNIST,naive,28,32,1.0,LeNet-5,15,26,1005,5.053936004638672,0.9686
MNIST,naive,28,32,1.0,LeNet-5,16,28,1072,5.2921130657196045,0.9691
MNIST,naive,28,32,1.0,LeNet-5,17,29,1139,5.181585073471069,0.9699
MNIST,naive,28,32,1.0,LeNet-5,18,31,1206,5.328773260116577,0.9718
MNIST,naive,28,32,1.0,LeNet-5,19,32,1273,5.180574178695679,0.9727
MNIST,naive,28,32,1.0,LeNet-5,20,34,1340,5.287977457046509,0.9729
MNIST,naive,28,32,1.0,LeNet-5,21,35,1407,5.088137865066528,0.9742
MNIST,naive,28,32,1.0,LeNet-5,22,37,1474,5.2784717082977295,0.9739
MNIST,naive,28,32,1.0,LeNet-5,23,38,1541,5.150571346282959,0.9752
MNIST,naive,28,32,1.0,LeNet-5,24,40,1608,5.297018527984619,0.9755
MNIST,naive,28,32,1.0,LeNet-5,25,41,1675,5.3008105754852295,0.9771
MNIST,naive,28,32,1.0,LeNet-5,26,42,1742,5.070105791091919,0.9773
MNIST,naive,28,32,1.0,LeNet-5,27,44,1809,5.221728563308716,0.9783
MNIST,naive,28,32,1.0,LeNet-5,28,45,1876,5.156509876251221,0.979
MNIST,naive,28,32,1.0,LeNet-5,29,47,1943,5.305997848510742,0.9788
MNIST,naive,28,32,1.0,LeNet-5,30,48,2010,5.182965517044067,0.9797
MNIST,naive,28,32,1.0,LeNet-5,31,50,2077,5.290422439575195,0.9795
MNIST,naive,28,32,1.0,LeNet-5,32,51,2144,5.1485981941223145,0.9799
MNIST,naive,28,32,1.0,LeNet-5,33,53,2211,5.286232948303223,0.9799
MNIST,naive,28,32,1.0,LeNet-5,34,54,2278,5.092978239059448,0.9805
MNIST,naive,28,32,1.0,LeNet-5,35,56,2345,5.2458014488220215,0.9811
MNIST,naive,28,32,1.0,LeNet-5,36,57,2412,5.077681541442871,0.9818
MNIST,naive,28,32,1.0,LeNet-5,37,58,2479,5.119544744491577,0.9817
MNIST,naive,28,32,1.0,LeNet-5,38,60,2546,5.311600685119629,0.9817
MNIST,naive,28,32,1.0,LeNet-5,39,61,2613,5.146232604980469,0.9816
MNIST,naive,28,32,1.0,LeNet-5,40,63,2680,5.33121132850647,0.9823
MNIST,naive,28,32,1.0,LeNet-5,41,64,2747,5.144452095031738,0.9827
MNIST,naive,28,32,1.0,LeNet-5,42,66,2814,5.307708978652954,0.9823
MNIST,naive,28,32,1.0,LeNet-5,43,67,2881,5.110349416732788,0.9831
MNIST,naive,28,32,1.0,LeNet-5,44,69,2948,5.246291399002075,0.9829
MNIST,naive,28,32,1.0,LeNet-5,45,70,3015,5.196457624435425,0.9832
MNIST,naive,28,32,1.0,LeNet-5,46,71,3082,5.198973655700684,0.9827
MNIST,naive,28,32,1.0,LeNet-5,47,73,3149,5.317010402679443,0.983
MNIST,naive,28,32,1.0,LeNet-5,48,74,3216,5.1725358963012695,0.983
MNIST,naive,28,32,1.0,LeNet-5,49,76,3283,5.326613903045654,0.9832
MNIST,naive,28,32,1.0,LeNet-5,50,77,3350,5.2005250453948975,0.9834
MNIST,naive,28,32,1.0,LeNet-5,51,79,3417,5.326914310455322,0.9838
