dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
CIFAR10,naive,16,32,250.0,DenseNet201,1,16,98,223.44717597961426,0.1476
CIFAR10,naive,16,32,250.0,DenseNet201,2,18,196,138.4254434108734,0.2554
CIFAR10,naive,16,32,250.0,DenseNet201,3,19,294,133.42910981178284,0.3467
CIFAR10,naive,16,32,250.0,DenseNet201,4,19,392,129.33732295036316,0.3596
CIFAR10,naive,16,32,250.0,DenseNet201,5,20,490,133.6305706501007,0.3809
CIFAR10,naive,16,32,250.0,DenseNet201,6,20,588,129.13244247436523,0.4016
CIFAR10,naive,16,32,250.0,DenseNet201,7,20,686,129.44666719436646,0.4099
CIFAR10,naive,16,32,250.0,DenseNet201,8,21,784,134.1015784740448,0.4341
CIFAR10,naive,16,32,250.0,DenseNet201,9,21,882,129.06244945526123,0.4482
CIFAR10,naive,16,32,250.0,DenseNet201,10,22,980,133.9754855632782,0.4636
CIFAR10,naive,16,32,250.0,DenseNet201,11,22,1078,129.21997785568237,0.4911
CIFAR10,naive,16,32,250.0,DenseNet201,12,22,1176,129.26026701927185,0.4858
CIFAR10,naive,16,32,250.0,DenseNet201,13,23,1274,133.9650800228119,0.5144
CIFAR10,naive,16,32,250.0,DenseNet201,14,23,1372,128.66313767433167,0.5356
CIFAR10,naive,16,32,250.0,DenseNet201,15,24,1470,134.15582919120789,0.5525
CIFAR10,naive,16,32,250.0,DenseNet201,16,24,1568,128.95456194877625,0.5634
CIFAR10,naive,16,32,250.0,DenseNet201,17,25,1666,134.64976286888123,0.5686
CIFAR10,naive,16,32,250.0,DenseNet201,18,25,1764,129.1808364391327,0.5652
CIFAR10,naive,16,32,250.0,DenseNet201,19,26,1862,133.53642392158508,0.5865
CIFAR10,naive,16,32,250.0,DenseNet201,20,26,1960,128.81400179862976,0.6062
CIFAR10,naive,16,32,250.0,DenseNet201,21,27,2058,133.19821095466614,0.6054
CIFAR10,naive,16,32,250.0,DenseNet201,22,28,2156,133.86354422569275,0.6139
CIFAR10,naive,16,32,250.0,DenseNet201,23,28,2254,128.69233441352844,0.6232
CIFAR10,naive,16,32,250.0,DenseNet201,24,29,2352,133.13214445114136,0.6426
CIFAR10,naive,16,32,250.0,DenseNet201,25,29,2450,128.8072898387909,0.6568
CIFAR10,naive,16,32,250.0,DenseNet201,26,30,2548,133.55707240104675,0.6356
CIFAR10,naive,16,32,250.0,DenseNet201,27,31,2646,133.6656093597412,0.6412
CIFAR10,naive,16,32,250.0,DenseNet201,28,32,2744,134.052827835083,0.6721
CIFAR10,naive,16,32,250.0,DenseNet201,29,32,2842,129.929993391037,0.6626
CIFAR10,naive,16,32,250.0,DenseNet201,30,33,2940,133.77263569831848,0.6725
CIFAR10,naive,16,32,250.0,DenseNet201,31,34,3038,134.06976675987244,0.6704
CIFAR10,naive,16,32,250.0,DenseNet201,32,35,3136,133.8134787082672,0.6921
CIFAR10,naive,16,32,250.0,DenseNet201,33,35,3234,129.35041522979736,0.6801
