dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
CIFAR10,naive,12,32,250.0,DenseNet121,1,9,131,141.75944542884827,0.2099
CIFAR10,naive,12,32,250.0,DenseNet121,2,10,262,114.60413241386414,0.339
CIFAR10,naive,12,32,250.0,DenseNet121,3,11,393,115.10672640800476,0.4026
CIFAR10,naive,12,32,250.0,DenseNet121,4,11,524,111.56851720809937,0.4352
CIFAR10,naive,12,32,250.0,DenseNet121,5,12,655,114.7267758846283,0.4663
CIFAR10,naive,12,32,250.0,DenseNet121,6,12,786,111.7891492843628,0.5017
CIFAR10,naive,12,32,250.0,DenseNet121,7,13,917,114.44180369377136,0.5359
CIFAR10,naive,12,32,250.0,DenseNet121,8,13,1048,111.91665577888489,0.565
CIFAR10,naive,12,32,250.0,DenseNet121,9,14,1179,114.1372652053833,0.5885
CIFAR10,naive,12,32,250.0,DenseNet121,10,15,1310,113.93332433700562,0.6001
CIFAR10,naive,12,32,250.0,DenseNet121,11,15,1441,111.7474102973938,0.6183
CIFAR10,naive,12,32,250.0,DenseNet121,12,16,1572,114.30375409126282,0.6295
CIFAR10,naive,12,32,250.0,DenseNet121,13,17,1703,113.91905927658081,0.6465
CIFAR10,naive,12,32,250.0,DenseNet121,14,18,1834,113.78777599334717,0.6496
CIFAR10,naive,12,32,250.0,DenseNet121,15,19,1965,113.87880802154541,0.6616
CIFAR10,naive,12,32,250.0,DenseNet121,16,19,2096,111.73793530464172,0.684
CIFAR10,naive,12,32,250.0,DenseNet121,17,20,2227,114.2896134853363,0.6943
CIFAR10,naive,12,32,250.0,DenseNet121,18,21,2358,114.82164406776428,0.7039
CIFAR10,naive,12,32,250.0,DenseNet121,19,22,2489,115.00907969474792,0.7088
CIFAR10,naive,12,32,250.0,DenseNet121,20,23,2620,114.10598254203796,0.7195
CIFAR10,naive,12,32,250.0,DenseNet121,21,24,2751,114.52237796783447,0.7283
CIFAR10,naive,12,32,250.0,DenseNet121,22,25,2882,114.14799785614014,0.7255
CIFAR10,naive,12,32,250.0,DenseNet121,23,26,3013,114.24524784088135,0.7386
CIFAR10,naive,12,32,250.0,DenseNet121,24,27,3144,114.04512858390808,0.7396
CIFAR10,naive,12,32,250.0,DenseNet121,25,29,3275,116.74728751182556,0.7435
CIFAR10,naive,12,32,250.0,DenseNet121,26,30,3406,113.8308675289154,0.7351
CIFAR10,naive,12,32,250.0,DenseNet121,27,31,3537,114.08577060699463,0.7464
CIFAR10,naive,12,32,250.0,DenseNet121,28,32,3668,114.17875599861145,0.7528
CIFAR10,naive,12,32,250.0,DenseNet121,29,33,3799,114.22702813148499,0.7522
CIFAR10,naive,12,32,250.0,DenseNet121,30,35,3930,116.80698823928833,0.7509
CIFAR10,naive,12,32,250.0,DenseNet121,31,36,4061,114.35189175605774,0.7629
CIFAR10,naive,12,32,250.0,DenseNet121,32,37,4192,113.83381938934326,0.7566
CIFAR10,naive,12,32,250.0,DenseNet121,33,39,4323,116.51557755470276,0.7709
