dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
CIFAR10,linear,20,32,250.0,DenseNet201,1,17,79,215.98102164268494,0.1054
CIFAR10,linear,20,32,250.0,DenseNet201,2,20,158,122.50582361221313,0.2002
CIFAR10,linear,20,32,250.0,DenseNet201,3,21,237,111.1355664730072,0.2428
CIFAR10,linear,20,32,250.0,DenseNet201,4,22,316,111.64655351638794,0.2724
CIFAR10,linear,20,32,250.0,DenseNet201,5,22,395,105.83189749717712,0.2775
CIFAR10,linear,20,32,250.0,DenseNet201,6,23,474,111.38506960868835,0.2194
CIFAR10,linear,20,32,250.0,DenseNet201,7,23,553,106.10116004943848,0.2827
CIFAR10,linear,20,32,250.0,DenseNet201,8,23,632,105.22112917900085,0.3278
CIFAR10,linear,20,32,250.0,DenseNet201,9,23,711,105.4466986656189,0.3367
CIFAR10,linear,20,32,250.0,DenseNet201,10,23,790,105.59524607658386,0.3579
CIFAR10,linear,20,32,250.0,DenseNet201,11,24,869,111.07522439956665,0.3883
CIFAR10,linear,20,32,250.0,DenseNet201,12,24,948,105.05851721763611,0.4014
CIFAR10,linear,20,32,250.0,DenseNet201,13,24,1027,105.9058587551117,0.4244
CIFAR10,linear,20,32,250.0,DenseNet201,14,24,1106,105.46701288223267,0.4307
CIFAR10,linear,20,32,250.0,DenseNet201,15,25,1185,110.80506825447083,0.4477
CIFAR10,linear,20,32,250.0,DenseNet201,16,25,1264,105.22437739372253,0.4748
CIFAR10,linear,20,32,250.0,DenseNet201,17,25,1343,105.07436561584473,0.4683
CIFAR10,linear,20,32,250.0,DenseNet201,18,25,1422,105.03306126594543,0.485
CIFAR10,linear,20,32,250.0,DenseNet201,19,26,1501,111.06282305717468,0.5065
CIFAR10,linear,20,32,250.0,DenseNet201,20,26,1580,105.28994107246399,0.5107
CIFAR10,linear,20,32,250.0,DenseNet201,21,26,1659,104.96123266220093,0.524
CIFAR10,linear,20,32,250.0,DenseNet201,22,27,1738,110.57404971122742,0.5427
CIFAR10,linear,20,32,250.0,DenseNet201,23,27,1817,105.1148190498352,0.5599
CIFAR10,linear,20,32,250.0,DenseNet201,24,27,1896,105.65874147415161,0.5425
CIFAR10,linear,20,32,250.0,DenseNet201,25,28,1975,110.69381427764893,0.5675
