dataset_name,strat_name,num_clients,batch_size,theta,nn_name,epoch,total_rounds,total_fda_steps,epoch_duration_sec,accuracy
MNIST,sketch,40,32,25.0,AdvancedCNN,1,2,47,12.857295513153076,0.6658
MNIST,sketch,40,32,25.0,AdvancedCNN,2,4,94,14.734067916870117,0.9331
MNIST,sketch,40,32,25.0,AdvancedCNN,3,6,141,8.33220624923706,0.9646
MNIST,sketch,40,32,25.0,AdvancedCNN,4,7,188,7.795960903167725,0.9765
MNIST,sketch,40,32,25.0,AdvancedCNN,5,8,235,7.861524343490601,0.9803
MNIST,sketch,40,32,25.0,AdvancedCNN,6,9,282,7.7704994678497314,0.9849
MNIST,sketch,40,32,25.0,AdvancedCNN,7,10,329,7.991292953491211,0.9864
MNIST,sketch,40,32,25.0,AdvancedCNN,8,12,376,9.653584480285645,0.9883
MNIST,sketch,40,32,25.0,AdvancedCNN,9,13,423,7.858399152755737,0.9898
MNIST,sketch,40,32,25.0,AdvancedCNN,10,14,470,7.887282609939575,0.9906
MNIST,sketch,40,32,25.0,AdvancedCNN,11,15,517,9.221066951751709,0.9908
MNIST,sketch,40,32,25.0,AdvancedCNN,12,16,564,7.941211938858032,0.9919
MNIST,sketch,40,32,25.0,AdvancedCNN,13,17,611,9.138299226760864,0.9924
MNIST,sketch,40,32,25.0,AdvancedCNN,14,18,658,9.134687423706055,0.9929
MNIST,sketch,40,32,25.0,AdvancedCNN,15,19,705,7.854243993759155,0.9927
MNIST,sketch,40,32,25.0,AdvancedCNN,16,20,752,7.811102867126465,0.993
MNIST,sketch,40,32,25.0,AdvancedCNN,17,21,799,7.8804192543029785,0.9934
MNIST,sketch,40,32,25.0,AdvancedCNN,18,22,846,7.880210876464844,0.994
MNIST,sketch,40,32,25.0,AdvancedCNN,19,23,893,7.85901951789856,0.9929
MNIST,sketch,40,32,25.0,AdvancedCNN,20,24,940,7.758999347686768,0.9936
MNIST,sketch,40,32,25.0,AdvancedCNN,21,25,987,9.17087459564209,0.9942
MNIST,sketch,40,32,25.0,AdvancedCNN,22,26,1034,7.868275880813599,0.9944
MNIST,sketch,40,32,25.0,AdvancedCNN,23,27,1081,9.088022232055664,0.9944
MNIST,sketch,40,32,25.0,AdvancedCNN,24,28,1128,7.827391147613525,0.9944
MNIST,sketch,40,32,25.0,AdvancedCNN,25,29,1175,7.9757397174835205,0.9942
MNIST,sketch,40,32,25.0,AdvancedCNN,26,31,1222,8.200539588928223,0.9943
MNIST,sketch,40,32,25.0,AdvancedCNN,27,32,1269,7.804783344268799,0.9947
MNIST,sketch,40,32,25.0,AdvancedCNN,28,33,1316,7.908418655395508,0.9944
MNIST,sketch,40,32,25.0,AdvancedCNN,29,34,1363,7.833876132965088,0.9949
MNIST,sketch,40,32,25.0,AdvancedCNN,30,35,1410,7.7770538330078125,0.9946
MNIST,sketch,40,32,25.0,AdvancedCNN,31,36,1457,7.851573467254639,0.9951
MNIST,sketch,40,32,25.0,AdvancedCNN,32,37,1504,7.85999608039856,0.9947
MNIST,sketch,40,32,25.0,AdvancedCNN,33,38,1551,7.918913841247559,0.995
MNIST,sketch,40,32,25.0,AdvancedCNN,34,39,1598,8.076672792434692,0.9952
MNIST,sketch,40,32,25.0,AdvancedCNN,35,40,1645,8.03812551498413,0.995
MNIST,sketch,40,32,25.0,AdvancedCNN,36,41,1692,8.012045860290527,0.9953
MNIST,sketch,40,32,25.0,AdvancedCNN,37,42,1739,8.030461072921753,0.9952
MNIST,sketch,40,32,25.0,AdvancedCNN,38,43,1786,7.916877269744873,0.9952
MNIST,sketch,40,32,25.0,AdvancedCNN,39,44,1833,7.90647554397583,0.9956
MNIST,sketch,40,32,25.0,AdvancedCNN,40,45,1880,9.277764081954956,0.9951
MNIST,sketch,40,32,25.0,AdvancedCNN,41,46,1927,7.983898401260376,0.9953
MNIST,sketch,40,32,25.0,AdvancedCNN,42,47,1974,8.01760983467102,0.9949
MNIST,sketch,40,32,25.0,AdvancedCNN,43,48,2021,7.9193830490112305,0.9956
MNIST,sketch,40,32,25.0,AdvancedCNN,44,49,2068,7.754807949066162,0.9955
MNIST,sketch,40,32,25.0,AdvancedCNN,45,50,2115,7.8293397426605225,0.9956
MNIST,sketch,40,32,25.0,AdvancedCNN,46,51,2162,7.869719505310059,0.9953
MNIST,sketch,40,32,25.0,AdvancedCNN,47,52,2209,7.752872943878174,0.9952
MNIST,sketch,40,32,25.0,AdvancedCNN,48,53,2256,9.385595560073853,0.9952
MNIST,sketch,40,32,25.0,AdvancedCNN,49,54,2303,7.842349290847778,0.995
MNIST,sketch,40,32,25.0,AdvancedCNN,50,55,2350,7.795458793640137,0.9953
MNIST,sketch,40,32,25.0,AdvancedCNN,51,56,2397,7.821285009384155,0.9952
